image_id,street,citi,n_citi,bed,bath,sqft,price,house_cat
7941,79845 Rancho La Quinta Drive,La Quinta,175,4,3,2924,950000,luxury
7942,8 University Circle,Rancho Mirage,300,3,4,3115,908000,luxury
7943,43113 De Portola Road,Temecula,368,3,3,2530,975000,luxury
7944,1208 Calle De Maria,Palm Springs,266,4,4,3606,899000,luxury
7945,24448 Epson Court,Murrieta,233,3,2,1832,899000,luxury
7946,41955 Avenida La Cresta,Murrieta,233,3,3,3420,997700,luxury
7947,56460 Muirfield,La Quinta,175,4,4,3309,939000,luxury
7948,73258 Bursera Way,Palm Desert,265,4,4,3982,979000,luxury
7949,1347 S Paseo De Marcia,Palm Springs,266,3,3,2034,999999,luxury
7950,40004 Valle Vista,Murrieta,233,3,3,3202,999888,luxury
7951,1015 Buena Vista Drive,Palm Springs,266,4,3,2028,939000,luxury
7952,50240 Valencia Court,La Quinta,175,3,3,2883,897000,luxury
7953,2611 Kings Road W,Palm Springs,266,3,3,2318,895000,luxury
7954,372 Monte Vista Drive,Palm Springs,266,3,3,1606,949000,luxury
7955,46250 Camaron Road,Temecula,368,4,3,3200,978000,luxury
7956,1075 El Alameda,Palm Springs,266,3,2,2353,899000,luxury
7957,34505 Piocho Court,Temecula,368,5,3,3760,925000,luxury
7958,22255 Canyon Drive,Wildomar,405,4,3,2795,949000,luxury
7959,2396 Sageleaf Circle,Corona,87,5,2,3346,899888,luxury
7960,16525 Amberley Court,Riverside,310,5,4,4442,899990,luxury
7961,28850 E Vallejo Avenue,Temecula,368,3,2,2279,949000,luxury
7962,630 Equinox Way,Palm Springs,266,3,3,2552,925000,luxury
7963,76310 Shoshone Drive,Indian Wells,153,4,5,4091,895000,luxury
7964,71129 Patricia Park Place,Rancho Mirage,300,3,3,2898,975000,luxury
7965,1414 2nd Street,Norco,243,3,2,1444,999999,luxury
7966,51290 Avenida Juarez,La Quinta,175,4,3,3331,939000,luxury
7967,41225 Avenida De Los Posas,Murrieta,233,3,3,2332,925000,luxury
7968,74141 Desert Tenaja Trail,Indian Wells,153,3,3,2498,995000,luxury
7969,55475 Calhoun Street,Thermal,371,4,2,2256,899000,luxury
7970,50888 Cereza,La Quinta,175,3,3,2910,899000,luxury
7971,3554 Rockrose Drive,Corona,87,4,4,4450,965000,luxury
7972,1502 Sierra Way,Palm Springs,266,3,3,2969,949900,luxury
7973,77352 Box Ridge Place,Indian Wells,153,3,3,2587,939000,luxury
7974,41485 Calle Andalucia,Murrieta,233,4,3,3706,988000,luxury
7975,17554 Calle Huerto,Murrieta,233,4,3,3547,989000,luxury
7976,247 Easmor Circle,Palm Springs,266,4,4,2397,899000,luxury
7977,212 Loch Lomond Road,Rancho Mirage,300,4,4,3681,999000,luxury
7978,79615 Rancho Santa Margarita,La Quinta,175,4,4,3640,969900,luxury
7979,2217 S Lincoln Avenue,Corona,87,8,5,3656,929990,luxury
7980,22741 Blue Teal Drive,Canyon Lake,64,3,4,3080,939900,luxury
7981,39805 Calle De Suenos,Murrieta,233,4,3,4862,899000,luxury
7982,79934 Mission Drive E,La Quinta,175,3,3,2635,909000,luxury
7983,77955 Laredo Court,La Quinta,175,4,3,2520,899000,luxury
7984,17311 Palm Road,Riverside,310,4,3,4670,949999,luxury
7985,37808 VILLA BALBOA,Temecula,368,4,3,2582,925000,luxury
7986,38125 Carrillo Road,Murrieta,233,2,2,1536,999000,luxury
7987,79951 Rancho La Quinta Drive,La Quinta,175,3,3,2924,995000,luxury
7988,40368 Odessa Drive,Temecula,368,6,4,5128,999000,luxury
7989,25846 Beth Drive,Menifee,213,4,3,3867,899000,luxury
7990,6339 Dulcet Place,Riverside,310,5,4,4308,949900,luxury
7991,2590 Horace Street,Riverside,310,5,4,3937,898000,luxury
7992,81170 Golf View Drive,La Quinta,175,4,4,3409,990000,luxury
7993,80301 Spanish Bay,La Quinta,175,3,3,3405,929000,luxury
7994,47685 Wind Spirit Drive,La Quinta,175,5,5,3349,940000,luxury
7995,80355 Spanish Bay,La Quinta,175,3,3,2974,899000,luxury
7996,39370 Avenida Bonita,Murrieta,233,3,3,3113,950000,luxury
7997,35550 Trabuco Road,Lake Elsinore,185,3,3,1908,950000,luxury
7998,71516 Estellita Drive,Rancho Mirage,300,3,3,2997,949900,luxury
7999,80480 Via Talavera,La Quinta,175,3,3,3047,949000,luxury
8000,72691 Spyglass Lane,Palm Desert,265,3,3,3157,959000,luxury
8001,3750 Quartz Canyon Road,Riverside,310,3,2,2700,995780,luxury
8002,7637 Hall Avenue,Corona,87,7,3,2978,959900,luxury
8003,48431 Alamonte Court,Palm Desert,265,4,3,2796,899000,luxury
8004,55103 Summer Lynn Court,La Quinta,175,4,4,3689,998500,luxury
8005,75300 Skylark Trail,Indian Wells,153,3,3,3300,998900,luxury
8006,41537 Via Treviso,Palm Desert,265,5,4,3425,899900,luxury
8007,12130 Cortona Place,Riverside,310,3,3,3979,999000,luxury
8008,73753 Agave Lane,Palm Desert,265,3,2,3013,895000,luxury
8009,72725 Joshua Tree Street,Palm Desert,265,4,2,2684,895000,luxury
8010,40011 Via View,Temecula,368,6,5,4008,975000,luxury
8011,1910 Toledo Avenue,Palm Springs,266,3,2,1882,899900,luxury
8012,48 Oakmont Drive,Rancho Mirage,300,4,4,3914,989000,luxury
8013,7692 Lady Banks,Corona,87,4,4,4142,898950,luxury
8014,1593 Vandagriff Way,Corona,87,6,5,4531,985000,luxury
8015,19885 Corte Florecida,Temecula,368,4,3,2974,898000,luxury
8016,12 Buckingham Way,Rancho Mirage,300,5,5,4366,899999,luxury
8017,80020 Via Valerosa,La Quinta,175,4,4,3267,975000,luxury
8018,36 Killian Way,Rancho Mirage,300,5,4,5249,899000,luxury
8019,2710 Mockingbird Lane,Corona,87,6,4,3802,899000,luxury
8020,17505 La Serena Court,Riverside,310,4,3,3701,950000,luxury
8021,40055 Calle Bellagio,Temecula,368,4,3,2505,965000,luxury
8022,2450 Sierra Bella Drive,Corona,87,5,4,4167,899852,luxury
8023,469 White Horse Trail,Palm Desert,265,3,3,2712,899000,luxury
8024,70940 VALERIE Circle,Rancho Mirage,300,5,5,4230,950000,luxury
8025,34155 Winchester Road,Winchester,407,3,2,3620,999900,luxury
8026,2481 Piedmont Drive,Riverside,310,5,5,4388,949000,luxury
8027,80996 Rockspur Court,Indio,154,4,4,3926,995000,luxury
8028,284 OCOTILLO Avenue,Palm Springs,266,3,2,2158,899000,luxury
8029,3120 MARIGOLD Circle,Palm Springs,266,3,2,2591,938000,luxury
8030,44385 Via Barranca,Temecula,368,3,2,2793,895000,luxury
8031,41385 Yucca Lane,Bermuda Dunes,34,6,3,3086,950000,luxury
8032,47355 Via Vaquero,Temecula,368,4,3,3207,995000,luxury
8033,56048 Palms Drive,La Quinta,175,4,3,3226,979000,luxury
8034,8226 Soft Winds Drive,Corona,87,4,4,4555,969000,luxury
8035,50020 Via Puente,La Quinta,175,4,5,4296,975000,luxury
8036,73495 Agave Lane,Palm Desert,265,3,3,3119,998000,luxury
8037,80892 Rockberry Court,Indio,154,4,3,3926,965000,luxury
8038,6407 Dulcet Place,Riverside,310,5,4,4308,898000,luxury
8039,2085 Westminster Drive,Riverside,310,5,4,5057,950000,luxury
8040,570 Gold Canyon Drive,Palm Desert,265,4,4,3371,949000,luxury
8041,51096 Calhoun Street,Coachella,82,7,5,3700,900000,luxury
8042,80981 Rockhurst Drive,Indio,154,3,3,3428,995000,luxury
8043,78935 Descanso Lane,La Quinta,175,3,3,2940,899000,luxury
8044,16904 Ridge Cliff Drive,Riverside,310,5,3,5074,944900,luxury
8045,908 Mission Creek Drive,Palm Desert,265,3,3,2430,895000,luxury
8046,4 Calle Del Norte,Rancho Mirage,300,4,4,3521,899900,luxury
8047,1529 Vandagriff Way,Corona,87,5,4,4531,999900,luxury
8048,17575 Log Hill Drive,Riverside,310,4,3,4739,975000,luxury
8049,39251 Vista Del Bosque,Murrieta,233,3,3,2831,898999,luxury
8050,70630 Granite Lane,Mountain Center,231,3,3,5155,960000,luxury
8051,54415 Sea Hero Circle,La Quinta,175,4,4,4154,999789,luxury
8052,16515 Ridge Field Drive,Riverside,310,4,3,5074,910000,luxury
8053,37778 Villa Balboa Dr.,Temecula,368,4,3,4318,923000,luxury
8054,16855 Suttles Drive,Riverside,310,6,4,4352,927900,luxury
8055,57615 Interlachen,La Quinta,175,4,4,3117,989000,luxury
8056,30364 Skippers Way Drive,Canyon Lake,64,4,2,2971,959000,luxury
8057,3931 Ashwood Circle,Corona,87,4,3,4021,999900,luxury
8058,73396 Pinyon Street,Palm Desert,265,4,3,3733,925000,luxury
8059,81200 Golf View Drive,La Quinta,175,5,4,3816,999000,luxury
8060,79955 De Sol A Sol,La Quinta,175,3,2,3278,899000,luxury
8061,49556 Gila River Street,Indio,154,4,3,3468,909000,luxury
8062,72263 Rancho Road,Rancho Mirage,300,3,3,2957,919000,luxury
8063,55497 Southern Hills,La Quinta,175,4,4,3441,929000,luxury
8064,54241 Northridge Drive,Idyllwild,150,4,3,2685,899000,luxury
8065,80570 Via Talavera,La Quinta,175,3,3,3264,929000,luxury
8066,1419 Tamarisk West Street,Rancho Mirage,300,3,4,2958,949000,luxury
8067,44833 Winged Foot Drive,Indian Wells,153,4,3,3380,945000,luxury
8068,51605 ViA Sorrento,La Quinta,175,3,3,2811,929000,luxury
8069,41565 AVENIDA LA CRESTA,Murrieta,233,4,4,3600,998000,luxury
8070,67900 Fillmore Street,Thermal,371,3,2,1700,995000,luxury
8071,16436 Bell Ridge Drive,Chino Hills,78,4,3,3685,1170000,luxury
8072,10723 Deer Canyon Drive,Rancho Cucamonga,299,6,4,4751,1218888,luxury
8073,280 State Hwy 173,Lake Arrowhead,182,3,2,1113,1095000,luxury
8074,4015 Golden Terrace Lane,Chino Hills,78,5,3,3489,1058000,luxury
8075,36472 County Line Road,Yucaipa,413,4,4,5847,1495000,luxury
8076,1608 Smiley Ridge,Redlands,304,5,3,4559,1174000,luxury
8077,62601 Overhill Road,Joshua Tree,160,5,4,4381,1325000,luxury
8078,13256 White Fir Court,Rancho Cucamonga,299,5,4,3845,998000,luxury
8079,1435 Charleston Lane,Redlands,304,5,4,3935,1250000,luxury
8080,41998 Eagles Nest,Big Bear,38,3,2,2492,1173000,luxury
8081,64425 Carot Road,Joshua Tree,160,3,2,1757,1398000,luxury
8082,13635 Copley Drive,Rancho Cucamonga,299,5,3,3971,1299000,luxury
8083,1891 N Euclid Avenue,Upland,381,4,3,3528,1200000,luxury
8084,16891 Morning Glory Court,Chino Hills,78,5,3,3455,1038000,luxury
8085,349 John Muir Road,Lake Arrowhead,182,5,4,3648,1195000,luxury
8086,1140 Alameda Road,Big Bear,38,4,3,3504,1099000,luxury
8087,1116 Sherwood Road,Lake Arrowhead,182,3,2,2068,1180000,luxury
8088,724 Kilbourne Drive,Upland,381,4,2,2800,1088000,luxury
8089,9445 Sherwood Drive,Rancho Cucamonga,299,5,5,5475,1299888,luxury
8090,609 Cove Drive,Big Bear,38,4,3,3052,1390000,luxury
8091,27675 Alpen Drive,Lake Arrowhead,182,4,4,3552,995000,luxury
8092,18133 Slover Avenue,Bloomington,40,3,2,2178,1140000,luxury
8093,42252 Eagle Ridge Drive,Big Bear,38,4,3,3519,1150000,luxury
8094,1117 Anita Avenue,Big Bear,38,7,7,6860,1350000,luxury
8095,18600 GRANDVIEW Avenue,San Bernardino,318,5,5,3142,1200000,luxury
8096,28965 N Shore Road,Lake Arrowhead,182,4,4,3910,1395000,luxury
8097,30661 E Sunset Drive S,Redlands,304,6,6,6500,1395000,luxury
8098,7510 LUANE Trail,Colton,83,7,4,4678,1100000,luxury
8099,1039 Greenwood Avenue,San Bernardino,318,2,1,1441,1100000,luxury
8100,882 Sky High Drive,Big Bear,38,4,3,4242,1299000,luxury
8101,940 Creek View Lane,Redlands,304,4,3,4099,1050000,luxury
8102,5544 Evergreen Court,Chino,79,4,3,3482,1188000,luxury
8103,15261 Maysair Lane,Chino Hills,78,4,4,4072,1498000,luxury
8104,4978 Paddock Place,Rancho Cucamonga,299,5,4,4494,1488000,luxury
8105,13361 Highstone Manor Court,Rancho Cucamonga,299,5,4,4159,1298000,luxury
8106,13035 McKinley Avenue,Chino,79,1,1,1046,1288800,luxury
8107,3962 Coast Oak Circle,Chino Hills,78,5,4,3489,1250000,luxury
8108,27854 NORTH BAY Road,Lake Arrowhead,182,4,3,3735,1495000,luxury
8109,5753 Malachite Avenue,Alta Loma,9,6,4,4987,1200000,luxury
8110,27598 Meadow Bay Drive,Lake Arrowhead,182,4,3,3850,1175000,luxury
8111,16325 Rainbow Ridge Road,Chino Hills,78,4,5,4225,1470000,luxury
8112,101 CEDAR RIDGE Drive,Lake Arrowhead,182,5,3,4052,1000000,luxury
8113,2123 N Vallejo Way,Upland,381,4,3,3726,1049500,luxury
8114,306 Edgemont Drive,Redlands,304,4,4,4000,1188800,luxury
8115,15700 Canon Lane,Chino Hills,78,6,4,3079,1180000,luxury
8116,145 Rocky Point Road,Lake Arrowhead,182,5,3,2698,1390000,luxury
8117,28968 White Dove Lane,Lake Arrowhead,182,5,4,3792,1099000,luxury
8118,10935 Lookout Circle,Oak Glen,250,4,3,2961,1450000,luxury
8119,6583 Brownstone Place,Rancho Cucamonga,299,4,3,3208,1298000,luxury
8120,15828 Canon Lane,Chino Hills,78,5,3,2957,1198000,luxury
8121,28075 Peninsula Drive,Lake Arrowhead,182,5,3,3408,1449000,luxury
8122,5778 Winchester Court,Rancho Cucamonga,299,5,4,3963,1288000,luxury
8123,42344 Golden Oak Road,Big Bear,38,4,3,3319,1499995,luxury
8124,27536 High Knoll Road,Lake Arrowhead,182,4,3,3807,1350000,luxury
8125,16243 Promontory Road,Chino Hills,78,5,2,2889,1150000,luxury
8126,14241 Guilford Avenue,Chino,79,5,3,4649,1190000,luxury
8127,12750 Homeridge Lane,Chino Hills,78,4,3,3285,1288000,luxury
8128,39828 LAKEVIEW Drive,Big Bear,38,3,2,2938,1198000,luxury
8129,14958 Forest Spring Court,Chino Hills,78,5,3,2702,999000,luxury
8130,5739 Winchester Court,Rancho Cucamonga,299,4,4,3841,1250000,luxury
8131,31438 Carson Street,Lucerne Valley,210,6,3,3346,995000,luxury
8132,5749 Winchester Court,Rancho Cucamonga,299,4,4,4282,1375000,luxury
8133,5109 Lipizzan Place,Rancho Cucamonga,299,5,4,5482,1450000,luxury
8134,16409 Viewcrest Road,Chino Hills,78,5,5,4732,1499800,luxury
8135,4632 Philadelphia Street,Chino,79,3,2,1990,1200000,luxury
8136,4610 Philadelphia Street,Chino,79,5,3,3270,1200000,luxury
8137,1644 Smiley Heights Drive,Redlands,304,4,4,4400,1399000,luxury
8138,170 Cypress Drive,Lake Arrowhead,182,5,4,3146,1100000,luxury
8139,1131 Village Drive,Chino Hills,78,5,5,4235,1198000,luxury
8140,4896 Highview Street,Chino Hills,78,4,3,3841,1025000,luxury
8141,1010 Creekside Drive,Redlands,304,4,4,3742,995000,luxury
8142,5518 Compass Place,Rancho Cucamonga,299,4,2,3508,1199900,luxury
8143,4925 Lone Acres Court,Rancho Cucamonga,299,5,4,4494,1358000,luxury
8144,11412 Telephone Avenue,Chino,79,6,6,6341,1299800,luxury
8145,27358 N Bay Road,Lake Arrowhead,182,4,4,2972,1050000,luxury
8146,16625 Boyle Avenue,Fontana,119,5,2,2040,1250000,luxury
8147,11520 Green Lane,Oak Glen,250,5,4,4814,1195000,luxury
8148,2436 Park Boulevard,Upland,381,5,4,4500,1435000,luxury
8149,28968 N Shore Road,Lake Arrowhead,182,4,3,3475,1090000,luxury
8150,41980 Eagles Nest,Big Bear,38,4,3,2995,1250000,luxury
8151,488 Hwy 2,Wrightwood,411,4,4,5743,1500000,luxury
8152,2117 N Euclid Avenue,Upland,381,4,3,4410,1484000,luxury
8153,641 Golf Course Road,Lake Arrowhead,182,4,3,2828,1150000,luxury
8154,241 ORION Way,Big Bear,38,4,4,5067,1399000,luxury
8155,28790 Sycamore Drive,Lake Arrowhead,182,5,4,4122,1375000,luxury
8156,43625 Wolf Road,Big Bear,38,4,4,4130,999900,luxury
8157,28006 NORTH SHORE Road,Lake Arrowhead,182,5,3,3408,1495000,luxury
8158,401 TANGLEWOOD DR B,Big Bear,38,5,4,5046,1500000,luxury
8159,27539 W Shore Road,Lake Arrowhead,182,4,3,3249,1250000,luxury
8160,10222 Jacaranda Court,Rancho Cucamonga,299,4,4,3899,1129000,luxury
8161,39278 Waterview Drive,Big Bear Lake,37,5,7,4400,1390000,luxury
8162,495 Cienega,Big Bear,38,3,3,2562,1049000,luxury
8163,4027 Pamela Drive,Chino,79,6,3,2834,1490000,luxury
8164,1086 Heritage,Big Bear,38,4,4,5250,1475000,luxury
8165,462 Ashbury Lane,Upland,381,4,4,3868,1069000,luxury
8166,30725 Eastbern Lane,Redlands,304,5,5,5285,1395000,luxury
8167,4458 Bourbon Street,Needles,235,5,5,4271,1399999,luxury
8168,359 Starlight Circle,Big Bear,38,4,4,3638,1195000,luxury
8169,42444 Bear Loop,Big Bear,38,6,6,5800,1349000,luxury
8170,2351 Park Boulevard,Upland,381,5,4,6054,1199000,luxury
8171,2015 Ridgeview Court,Redlands,304,4,3,4105,1239000,luxury
8172,35976 Oak Glen Road,Yucaipa,413,5,4,2697,1190000,luxury
8173,3359 Rimwood Road,Running Springs,316,3,4,3847,1199999,luxury
8174,27613 W Shore Road,Lake Arrowhead,182,4,4,3781,1100000,luxury
8175,6379 Stable Falls Avenue,Rancho Cucamonga,299,4,4,4227,999000,luxury
8176,251 Eagle Drive,Big Bear,38,3,2,4227,995000,luxury
8177,6610 Encina Court,Chino,79,5,4,3884,1150000,luxury
8178,133 Lagunita Lane,Big Bear,38,7,4,3600,1295000,luxury
8179,1777 N Laurel Avenue,Upland,381,5,3,4184,1025000,luxury
8180,216 Alp Court,Big Bear,38,5,7,5248,1199900,luxury
8181,631 Brentwood Drive,Lake Arrowhead,182,4,4,3200,1250000,luxury
8182,5291 Valinda Avenue,Rancho Cucamonga,299,5,3,4284,1039000,luxury
8183,6323 Sloane Court,Rancho Cucamonga,299,5,4,3971,1260000,luxury
8184,2117 N Tulare Court,Upland,381,4,2,4275,1250000,luxury
8185,16569 Slover Avenue,Fontana,119,3,2,1855,995000,luxury
8186,1011 Black Oaks Drive,Lake Arrowhead,182,4,3,4276,1199000,luxury
8187,14455 Summit Valley Road,Hesperia,143,4,3,1620,1495000,luxury
8188,13531 Wild Maple Court,Rancho Cucamonga,299,4,4,3449,998800,luxury
8189,5029 Stillwater Way,Rancho Cucamonga,299,5,3,3512,998000,luxury
8190,13751 Breeders Cup Drive,Rancho Cucamonga,299,5,6,5788,1480000,luxury
8191,13348 Whitestone Place,Rancho Cucamonga,299,5,4,3969,1295000,luxury
8192,3660 Riverview Terrace,Needles,235,6,4,3906,1450000,luxury
8193,3002 ESTERO Road,Pinon Hills,284,4,3,2495,1350000,luxury
8194,42050 Skyview,Big Bear,38,5,5,4000,1049000,luxury
8195,426 Eagle Lake Drive,Big Bear,38,5,4,3530,1399000,luxury
8196,585 Brentwood Drive,Lake Arrowhead,182,4,4,5068,1450000,luxury
8197,423 Riviera Drive,Lake Arrowhead,182,4,2,4023,999000,luxury
8198,16429 Viewcrest Road,Chino Hills,78,5,5,4411,1326000,luxury
8199,5717 Mayberry Avenue,Rancho Cucamonga,299,5,6,4000,1275000,luxury
8200,10235 19th Street,Rancho Cucamonga,299,3,1,1189,1120000,luxury
8201,29183 Pigeon Hawk,Lake Arrowhead,182,4,2,3040,1250000,luxury
8202,845 Ponte Vecchio Court,Upland,381,5,4,4375,1499900,luxury
8203,275 Blue Lake Road,Lake Arrowhead,182,3,3,2896,1299000,luxury
8204,29001 Mammoth Drive,Lake Arrowhead,182,5,4,3688,1099000,luxury
8205,2635 Holly Drive,Upland,381,4,3,4111,1299000,luxury
8206,15341 Canon Lane,Chino Hills,78,5,3,3394,1198000,luxury
8207,1717 Wilderness Road,Running Springs,316,6,5,3796,998000,luxury
8208,12231 Alamo Drive,Rancho Cucamonga,299,4,3,3278,1029888,luxury
8209,26983 Pilgrim Road,Redlands,304,4,4,4790,1199000,luxury
8210,544 Golf Course Road,Lake Arrowhead,182,4,5,3965,1299000,luxury
8211,11229 Cypress Avenue,Fontana,119,3,2,1530,1050000,luxury
8212,28976 Partridge Place,Lake Arrowhead,182,6,6,7444,1180000,luxury
8213,8961 APPALOOSA Court,Alta Loma,9,5,4,4433,999000,luxury
8214,53105 Chia Trail,Pioneertown,285,2,2,1421,1495000,luxury
8215,2144 Erwin Ranch Road,Big Bear,38,3,2,2270,999999,luxury
8216,16162 Eastridge Court,Chino Hills,78,5,4,5220,1425000,luxury
8217,132 S John Muir Road,Lake Arrowhead,182,4,4,2776,1065000,luxury
8218,35949 Creekside Drive,Yucaipa,413,4,3,5000,1155000,luxury
8219,27768 HIGH KNOLL Road,Lake Arrowhead,182,6,4,4696,1259000,luxury
8220,484 Cedar Ridge Drive,Lake Arrowhead,182,3,3,3806,1095000,luxury
8221,386 Golf Course Road,Lake Arrowhead,182,4,4,3222,1150000,luxury
8222,39850 Swedlow Trail,Oak Glen,250,5,5,4510,1095000,luxury
8223,400 CEDAR RIDGE Drive,Lake Arrowhead,182,4,6,5025,1299000,luxury
8224,4534 My Place Road,Needles,235,3,3,2300,1300000,luxury
8225,331 CEDAR RIDGE Drive,Lake Arrowhead,182,5,4,5751,1399000,luxury
8226,730 Tayles Point,Big Bear,38,3,2,1392,1089000,luxury
8227,28911 San Timoteo Canyon Road,Redlands,304,3,2,2314,1200000,luxury
8228,28741 San Timoteo Canyon Road,Redlands,304,5,3,3000,1400000,luxury
8229,1660 N Grove Avenue,Ontario,258,4,2,1424,999000,luxury
8230,5845 Beryl Street,Alta Loma,9,4,3,1908,1700000,luxury
8231,36472 County Line Road,Yucaipa,413,4,4,5847,1495000,luxury
8232,9261 Ioamosa Court,Rancho Cucamonga,299,5,5,4771,1890000,luxury
8233,599 Cove Drive,Big Bear,38,5,5,4206,1799999,luxury
8234,28800 Palisades,Lake Arrowhead,182,4,4,3178,1995000,luxury
8235,1611 Smiley Ridge,Redlands,304,5,5,4887,1799999,luxury
8236,10732 Boulder Canyon Road,Rancho Cucamonga,299,7,5,7101,1749000,luxury
8237,8321 OVERVIEW Court,Yucaipa,413,5,5,5333,1700000,luxury
8238,5845 Cholla Avenue,Yucca Valley,414,4,2,2125,1999000,luxury
8239,14068 Golden Raintree Ln,Chino Hills,78,5,4,4437,1700000,luxury
8240,38790 Waterview Drive,Big Bear,38,5,4,3705,1699000,luxury
8241,28768 Palisades Drive,Lake Arrowhead,182,4,5,2988,1995000,luxury
8242,276 Cameo Drive,Lake Arrowhead,182,4,4,3409,1675000,luxury
8243,3251 Peppertree,Chino Hills,78,4,3,4868,1888000,luxury
8244,38982 Waterview Drive,Big Bear,38,4,4,4196,1825000,luxury
8245,5075 PADDOCK Place,Rancho Cucamonga,299,6,5,6065,1950000,luxury
8246,28786 Palisades Drive,Lake Arrowhead,182,4,4,2988,1995000,luxury
8247,15261 Maysair Lane,Chino Hills,78,4,4,4072,1498000,luxury
8248,27854 NORTH BAY Road,Lake Arrowhead,182,4,3,3735,1495000,luxury
8249,3261 Carriage House Drive,Chino Hills,78,5,4,4312,1749990,luxury
8250,580 W 26th Street,Upland,381,4,3,5102,1750000,luxury
8251,4942 Roan Court,Rancho Cucamonga,299,6,6,5892,1699900,luxury
8252,14962 Riverside Drive,Apple Valley,15,8,5,9497,1700000,luxury
8253,42344 Golden Oak Road,Big Bear,38,4,3,3319,1499995,luxury
8254,17509 Slover Avenue,Bloomington,40,3,1,1155,1590000,luxury
8255,16409 Viewcrest Road,Chino Hills,78,5,5,4732,1499800,luxury
8256,403 EMERALD Way,Lake Arrowhead,182,4,4,2678,1825000,luxury
8257,13113 Norcia Drive,Rancho Cucamonga,299,6,6,5825,1760000,luxury
8258,4966 Buckskin Court,Rancho Cucamonga,299,6,6,5281,1695000,luxury
